f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,label
0.7665674686431885,0.8889775276184082,6.42956081264856e-07,0.670447826385498,0.830825686454773,-0.03369387984275818,0.5879013538360596,0.7220293283462524,-0.052526798099279404,0.5208269357681274,0.6414541006088257,-0.06953921169042587,0.4516952931880951,0.61325603723526,-0.08742507547140121,0.6523785591125488,0.5797889232635498,-0.03346506506204605,0.6107155680656433,0.4468727111816406,-0.05887792631983757,0.5895594358444214,0.36650893092155457,-0.07814458012580872,0.5750055909156799,0.2997620403766632,-0.093349888920784,0.7277435660362244,0.5621476769447327,-0.042161375284194946,0.7191533446311951,0.4080963134765625,-0.06181889772415161,0.7162718176841736,0.3127751350402832,-0.08112480491399765,0.7139182686805725,0.23530858755111694,-0.09673573076725006,0.7991857528686523,0.5794991850852966,-0.05562749132514,0.8160386085510254,0.43357014656066895,-0.08320349454879761,0.8248411417007446,0.34531792998313904,-0.10247758775949478,0.8269087076187134,0.26954150199890137,-0.11647426337003708,0.8646594285964966,0.6247290372848511,-0.07128758728504181,0.9036413431167603,0.5320923328399658,-0.09806597977876663,0.9222640991210938,0.4687865972518921,-0.10745041072368622,0.9310513734817505,0.411001980304718,-0.11374597996473312,palm
0.7047147750854492,0.842943012714386,9.281869779442786e-07,0.6036446690559387,0.7604670524597168,-0.02868707664310932,0.525094747543335,0.6335278749465942,-0.0397462472319603,0.45940181612968445,0.5503191351890564,-0.04958217963576317,0.39397257566452026,0.5150757431983948,-0.060126274824142456,0.590492308139801,0.4611455798149109,-0.0080000851303339,0.5476736426353455,0.33639758825302124,-0.02429545670747757,0.5239072442054749,0.2536703944206238,-0.04230430722236633,0.5068681240081787,0.17919224500656128,-0.058286964893341064,0.667017936706543,0.43995368480682373,-0.01644088141620159,0.6602300405502319,0.2902558445930481,-0.028612444177269936,0.6596502661705017,0.19334697723388672,-0.048019468784332275,0.6578974723815918,0.10990747809410095,-0.06399673223495483,0.7397574782371521,0.46092820167541504,-0.03057863377034664,0.7592026591300964,0.3247303366661072,-0.05422232300043106,0.7705191969871521,0.23814797401428223,-0.07680846005678177,0.7739646434783936,0.15997499227523804,-0.09279999881982803,0.8075488209724426,0.512648344039917,-0.04658453166484833,0.8488781452178955,0.4101290702819824,-0.07132723182439804,0.8734973669052124,0.3440035283565521,-0.08197025209665298,0.8882802724838257,0.27992063760757446,-0.08899760246276855,palm
0.6991156935691833,0.8274188041687012,7.378413897640712e-07,0.6018785238265991,0.758148193359375,-0.02755056694149971,0.5190878510475159,0.6310919523239136,-0.0406113937497139,0.4561493694782257,0.5453183054924011,-0.05306943878531456,0.391690194606781,0.5179650187492371,-0.06727723032236099,0.5875964760780334,0.45049989223480225,-0.02184228226542473,0.5436956882476807,0.3100184500217438,-0.04406313970685005,0.5217815637588501,0.22407647967338562,-0.06318927556276321,0.5065754652023315,0.14755630493164062,-0.07962676137685776,0.665256679058075,0.43217483162879944,-0.03440016135573387,0.661255419254303,0.26214730739593506,-0.052944764494895935,0.6620473861694336,0.15790557861328125,-0.07299847900867462,0.6610976457595825,0.07173481583595276,-0.08904747664928436,0.7382732033729553,0.4573378562927246,-0.051925621926784515,0.7613203525543213,0.30742597579956055,-0.08014626055955887,0.7737973928451538,0.2113492488861084,-0.10171229392290115,0.7791351675987244,0.12576359510421753,-0.11697175353765488,0.8047268986701965,0.5121797323226929,-0.07137984037399292,0.8491792678833008,0.40021952986717224,-0.09758298844099045,0.8746054768562317,0.3262234330177307,-0.10707486420869827,0.8897762298583984,0.255063533782959,-0.11402992904186249,palm
0.7020364999771118,0.8013797402381897,7.194628892648325e-07,0.60301673412323,0.7316215634346008,-0.02544444240629673,0.5192989110946655,0.6017690896987915,-0.03557836636900902,0.45601120591163635,0.5183086395263672,-0.04549754038453102,0.39026397466659546,0.4910520017147064,-0.05729568377137184,0.5930480360984802,0.4180128276348114,-0.01683116890490055,0.5525910258293152,0.2750340700149536,-0.03725433722138405,0.5335933566093445,0.1881144940853119,-0.055735841393470764,0.5211178064346313,0.11061510443687439,-0.07179852575063705,0.6701136231422424,0.39999306201934814,-0.02978340908885002,0.667039155960083,0.2308211624622345,-0.045518070459365845,0.6691584587097168,0.12539395689964294,-0.06490311771631241,0.6702189445495605,0.03657868504524231,-0.08119738101959229,0.7419285774230957,0.4261532425880432,-0.047936342656612396,0.7672551274299622,0.27869728207588196,-0.0742846205830574,0.7819844484329224,0.18505635857582092,-0.09663697332143784,0.7893038988113403,0.09994477033615112,-0.11310677230358124,0.8069134950637817,0.482438862323761,-0.06805098056793213,0.8531610369682312,0.37535786628723145,-0.09420496970415115,0.8807488083839417,0.3055136799812317,-0.10493730008602142,0.8981577754020691,0.23674997687339783,-0.11305728554725647,palm
0.7128057479858398,0.7835856676101685,6.904992915224284e-07,0.6248041987419128,0.7049931883811951,-0.026961451396346092,0.5432606935501099,0.5702666640281677,-0.03769953176379204,0.48358094692230225,0.47305241227149963,-0.047811053693294525,0.42088067531585693,0.4505845904350281,-0.059741199016571045,0.6171850562095642,0.4006279408931732,-0.024088185280561447,0.5843875408172607,0.2538539469242096,-0.04863349348306656,0.5695832967758179,0.16236689686775208,-0.06844921410083771,0.561468243598938,0.08360323309898376,-0.0844319611787796,0.6944305896759033,0.38557466864585876,-0.036866962909698486,0.6978279948234558,0.21254345774650574,-0.056026529520750046,0.7041002511978149,0.10237377882003784,-0.07520262897014618,0.7104787826538086,0.013174355030059814,-0.09045784920454025,0.7651121616363525,0.41325241327285767,-0.05461755022406578,0.798290491104126,0.26741576194763184,-0.0827307477593422,0.8193731307983398,0.1738656759262085,-0.10419127345085144,0.8338494300842285,0.09549576044082642,-0.11905676126480103,0.8278387784957886,0.4713083803653717,-0.07448580861091614,0.8760619759559631,0.36997780203819275,-0.10049563646316528,0.9047043323516846,0.3025222420692444,-0.11030538380146027,0.9248671531677246,0.2401297390460968,-0.11724527925252914,palm
0.7130833864212036,0.8175498843193054,5.498735049513925e-07,0.6249099969863892,0.7389836311340332,-0.02384152077138424,0.5498569011688232,0.6039720773696899,-0.03562929481267929,0.49518418312072754,0.508916974067688,-0.04818851500749588,0.4336619973182678,0.4786963164806366,-0.063013955950737,0.6291828751564026,0.4258010983467102,-0.01859932579100132,0.6004683375358582,0.2799016237258911,-0.04285318776965141,0.5868607759475708,0.1906535029411316,-0.06459608674049377,0.5799428820610046,0.11540761590003967,-0.08258156478404999,0.7049294114112854,0.4180695712566376,-0.034712567925453186,0.7092989683151245,0.2459496259689331,-0.05476483330130577,0.7197650671005249,0.1397855579853058,-0.0756458193063736,0.7303968071937561,0.054857462644577026,-0.09255052357912064,0.7743887305259705,0.45063403248786926,-0.05613517388701439,0.8097862601280212,0.2975512146949768,-0.08561708778142929,0.8336285948753357,0.20494571328163147,-0.10733407735824585,0.8498804569244385,0.12403452396392822,-0.1230769157409668,0.8378725051879883,0.5133852958679199,-0.07954343408346176,0.8882559537887573,0.4069828391075134,-0.10738161206245422,0.9170433282852173,0.3365762531757355,-0.1181194856762886,0.9369782209396362,0.267763614654541,-0.12638607621192932,palm
0.7126765251159668,0.866288423538208,6.229877271834994e-07,0.6202484369277954,0.7771639823913574,-0.026657624170184135,0.5510094165802002,0.6446260809898376,-0.04127831757068634,0.49865567684173584,0.5483718514442444,-0.0570453405380249,0.4423878788948059,0.5074915289878845,-0.07452673465013504,0.631787121295929,0.473956823348999,-0.018208151683211327,0.60787034034729,0.3249155282974243,-0.04438466578722,0.5968411564826965,0.23342390358448029,-0.06772368401288986,0.5909576416015625,0.15493357181549072,-0.08643234521150589,0.7086392045021057,0.46657663583755493,-0.03348112851381302,0.7208558320999146,0.2924247980117798,-0.05582249164581299,0.7321491837501526,0.18407824635505676,-0.07932145148515701,0.7426004409790039,0.09600415825843811,-0.09739704430103302,0.7768748998641968,0.49872708320617676,-0.054290153086185455,0.8152608275413513,0.34668296575546265,-0.08438372611999512,0.8366724848747253,0.2525020241737366,-0.10768181085586548,0.8506789207458496,0.16965743899345398,-0.12407383322715759,0.8381231427192688,0.5616027116775513,-0.07748683542013168,0.8937768936157227,0.45897650718688965,-0.10443320870399475,0.9228893518447876,0.3859810531139374,-0.11541236191987991,0.9428964257240295,0.3139365315437317,-0.12344405055046082,palm
0.7142289280891418,0.9232079982757568,6.135027774689661e-07,0.6227782964706421,0.8413574695587158,-0.028341954573988914,0.5601476430892944,0.7104949951171875,-0.04406433552503586,0.5074381232261658,0.6137252449989319,-0.06088385358452797,0.44657641649246216,0.5818343162536621,-0.07960585504770279,0.6302467584609985,0.5306783318519592,-0.014567851088941097,0.6040120124816895,0.38597768545150757,-0.03859720751643181,0.5921998023986816,0.2951226234436035,-0.06162762641906738,0.586517870426178,0.21630313992500305,-0.08036976307630539,0.7054938673973083,0.519283652305603,-0.028755659237504005,0.7142292261123657,0.34390079975128174,-0.04822307825088501,0.7229751348495483,0.23574885725975037,-0.07030484080314636,0.7314473986625671,0.14868703484535217,-0.08768860250711441,0.7732546925544739,0.5497115254402161,-0.048617247492074966,0.8076069951057434,0.3911590576171875,-0.07544004917144775,0.8271129131317139,0.296111524105072,-0.0970894992351532,0.8397762179374695,0.21532264351844788,-0.11255429685115814,0.8348320126533508,0.6104291081428528,-0.07127770781517029,0.8859031796455383,0.5007097721099854,-0.09440028667449951,0.9133473634719849,0.4239363670349121,-0.10304046422243118,0.932630717754364,0.3524739444255829,-0.1097256988286972,palm
0.7280479073524475,0.9639055728912354,5.185705163057719e-07,0.6346279978752136,0.8882705569267273,-0.022086767479777336,0.5588235855102539,0.746135950088501,-0.029652295634150505,0.4979994297027588,0.6484923362731934,-0.038520004600286484,0.43299680948257446,0.6269606351852417,-0.049277279525995255,0.6301782131195068,0.5689622163772583,-0.0050644841976463795,0.5967004895210266,0.42640185356140137,-0.02140253782272339,0.5806601047515869,0.3376110792160034,-0.0388961024582386,0.5710766911506653,0.26373565196990967,-0.05454045906662941,0.7041453719139099,0.5550929307937622,-0.01886572316288948,0.7044805288314819,0.38239240646362305,-0.03129231184720993,0.7096761465072632,0.2768636643886566,-0.04884149134159088,0.7146846652030945,0.19585329294204712,-0.0634562224149704,0.7740462422370911,0.5838937163352966,-0.03791731968522072,0.8025802373886108,0.42641788721084595,-0.058454930782318115,0.8191287517547607,0.3327487111091614,-0.07879602164030075,0.8280056118965149,0.25546422600746155,-0.09434517472982407,0.8399970531463623,0.6416611075401306,-0.05919327214360237,0.8870083093643188,0.5339654684066772,-0.07842481881380081,0.9103854894638062,0.45847266912460327,-0.08724940568208694,0.9252116680145264,0.38935360312461853,-0.09478763490915298,palm
0.7464718818664551,0.9791383743286133,5.07186030063167e-07,0.6511877775192261,0.907720685005188,-0.024465039372444153,0.5713265538215637,0.7743427157402039,-0.03324577957391739,0.5092071890830994,0.6780758500099182,-0.04323618859052658,0.4437054395675659,0.6504491567611694,-0.05408165231347084,0.6407543420791626,0.5840336084365845,-0.004789686296135187,0.6079583168029785,0.4420679211616516,-0.02302885800600052,0.5914318561553955,0.35865241289138794,-0.0408797450363636,0.5798391103744507,0.28781864047050476,-0.056204553693532944,0.7181485891342163,0.5718043446540833,-0.017809148877859116,0.7181698083877563,0.4067917466163635,-0.03080132231116295,0.7216720581054688,0.30697402358055115,-0.04680635407567024,0.7234209775924683,0.22949936985969543,-0.060229551047086716,0.7904531359672546,0.6007230281829834,-0.03720337152481079,0.8236811757087708,0.45426270365715027,-0.05871552601456642,0.8376747369766235,0.3661285638809204,-0.07612014561891556,0.8422894477844238,0.2910732328891754,-0.0890452191233635,0.8579173684120178,0.6597781777381897,-0.05944250896573067,0.9073803424835205,0.556856095790863,-0.07977016270160675,0.9283831715583801,0.48354294896125793,-0.08817637711763382,0.9395018815994263,0.4123162031173706,-0.09491951018571854,palm
0.7442313432693481,0.9790929555892944,6.231750830920646e-07,0.6491032838821411,0.9081110954284668,-0.027876341715455055,0.5718995332717896,0.7696253657341003,-0.037669505923986435,0.5085433125495911,0.6722459197044373,-0.04775666072964668,0.44216829538345337,0.6426356434822083,-0.05860207602381706,0.6412854194641113,0.5907713174819946,-0.009191131219267845,0.6062787175178528,0.4484315812587738,-0.028216062113642693,0.5878664255142212,0.3599495589733124,-0.04617532715201378,0.5764077305793762,0.28596121072769165,-0.06150153651833534,0.7184340953826904,0.5785298943519592,-0.019995974376797676,0.717951238155365,0.4113507866859436,-0.0339590348303318,0.7191916704177856,0.30700579285621643,-0.05070028454065323,0.7191221714019775,0.2254801094532013,-0.06452067941427231,0.790806233882904,0.6064799427986145,-0.03702494129538536,0.8184008598327637,0.45410868525505066,-0.0589384101331234,0.8317769765853882,0.3644323945045471,-0.07634396851062775,0.8359483480453491,0.28866803646087646,-0.0893116220831871,0.8571102619171143,0.6629205346107483,-0.0569453239440918,0.9051637649536133,0.5557961463928223,-0.0771711990237236,0.9290373921394348,0.4832003712654114,-0.08484650403261185,0.9426860213279724,0.41451922059059143,-0.09106510132551193,palm
0.7704013586044312,0.979783296585083,6.031402222106408e-07,0.6699570417404175,0.9104965925216675,-0.030808253213763237,0.5868338346481323,0.7799445390701294,-0.045502763241529465,0.5216732025146484,0.6814438104629517,-0.059746820479631424,0.4562704265117645,0.6428415775299072,-0.07433245331048965,0.6572678685188293,0.5949966311454773,-0.01720988005399704,0.6226171255111694,0.451546311378479,-0.03935929387807846,0.604887843132019,0.364787757396698,-0.059651121497154236,0.5935407280921936,0.29123759269714355,-0.07609376311302185,0.7372673749923706,0.5821033120155334,-0.027721187099814415,0.7354176640510559,0.4157456159591675,-0.04343368858098984,0.736700713634491,0.31394800543785095,-0.061302442103624344,0.7377879023551941,0.23264282941818237,-0.0758141353726387,0.8125317692756653,0.6111583709716797,-0.04422800987958908,0.8411441445350647,0.4608098566532135,-0.06671358644962311,0.8538970351219177,0.3715101182460785,-0.08366906642913818,0.8580241203308105,0.2957254648208618,-0.09616468101739883,0.8819690942764282,0.6699936985969543,-0.06374680995941162,0.9257767200469971,0.560364842414856,-0.08370532095432281,0.945460319519043,0.4874914884567261,-0.08970998972654343,0.9564774036407471,0.4186513125896454,-0.09417654573917389,palm
0.7815574407577515,0.9860337972640991,6.48757577437209e-07,0.6829164028167725,0.9104190468788147,-0.02754419483244419,0.5974600911140442,0.7756686806678772,-0.03921925649046898,0.5310235023498535,0.6820102334022522,-0.05054803937673569,0.4698297679424286,0.6510934829711914,-0.06294837594032288,0.6728667616844177,0.5916872024536133,-0.017614861950278282,0.6340013742446899,0.4453006088733673,-0.039956048130989075,0.6149809956550598,0.35482317209243774,-0.06027364730834961,0.6025643348693848,0.27742332220077515,-0.07682657241821289,0.7539033889770508,0.5795114040374756,-0.02973811700940132,0.7487155199050903,0.41009533405303955,-0.04608016461133957,0.7500135898590088,0.3045378029346466,-0.06522956490516663,0.7512161731719971,0.21967878937721252,-0.08062649518251419,0.8301529884338379,0.6107602119445801,-0.04733564332127571,0.8586673736572266,0.45908457040786743,-0.07134442776441574,0.8707852363586426,0.36756014823913574,-0.09060648083686829,0.8745778799057007,0.29088717699050903,-0.10427405685186386,0.8998886346817017,0.6717267036437988,-0.06731126457452774,0.9442463517189026,0.5558363795280457,-0.08867135643959045,0.9670737981796265,0.48133620619773865,-0.09535583108663559,0.9801830053329468,0.4122745394706726,-0.10018245130777359,palm
